HITId	HITTypeId	Title	Description	Keywords	Reward	CreationTime	MaxAssignments	RequesterAnnotation	AssignmentDurationInSeconds	AutoApprovalDelayInSeconds	Expiration	NumberOfSimilarHITs	LifetimeInSeconds	AssignmentId	WorkerId	AssignmentStatus	AcceptTime	SubmitTime	AutoApprovalTime	ApprovalTime	RejectionTime	RequesterFeedback	WorkTimeInSeconds	LifetimeApprovalRate	Last30DaysApprovalRate	Last7DaysApprovalRate	Input.globalindex	Input.lemma	Input.lemmaindex	Input.lleftcontext	Input.lheadword	Input.lrightcontext	Input.gs_expert	Answer.Category	Approve	Reject
2EF2Q45UUKQOL7AHEGESCOG1ARLUC0	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:29 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:29 GMT 2012			25H9746OQ1SNDHUPOMR55QKDY3AN32	AWRAXV1RIYR0M	Submitted	Tue Apr 03 14:19:57 GMT 2012	Tue Apr 03 14:20:02 GMT 2012	Sun Apr 08 07:20:02 PDT 2012				5	0% (0/0)	0% (0/0)	0% (0/0)	247	Germany	32	Showing off his homework&#44Krauthammer alleged that	Germany	supports the treaty because the closure of East Germany 's dirtiest factories has already brought the Germans into compliance with the coming emission standards&#44which are set at 1990 levels .	ORG	Categpory2		
2EF2Q45UUKQOL7AHEGESCOG1ARLUC0	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:29 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:29 GMT 2012			2FZDZKPFE4EG080LKKC8M9N07IRG6U	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 14:30:56 GMT 2012	Tue Apr 03 14:31:02 GMT 2012	Sun Apr 08 07:31:02 PDT 2012				6	0% (0/0)	0% (0/0)	0% (0/0)	247	Germany	32	Showing off his homework&#44Krauthammer alleged that	Germany	supports the treaty because the closure of East Germany 's dirtiest factories has already brought the Germans into compliance with the coming emission standards&#44which are set at 1990 levels .	ORG	Categpory2		
2EF2Q45UUKQOL7AHEGESCOG1ARLUC0	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:29 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:29 GMT 2012			2XB92NJKM05B9AGTZDN2KTPA2L1AFX	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 12:59:15 GMT 2012	Tue Apr 03 12:59:35 GMT 2012	Sun Apr 08 05:59:35 PDT 2012				20	0% (0/0)	0% (0/0)	0% (0/0)	247	Germany	32	Showing off his homework&#44Krauthammer alleged that	Germany	supports the treaty because the closure of East Germany 's dirtiest factories has already brought the Germans into compliance with the coming emission standards&#44which are set at 1990 levels .	ORG	Categpory2		
2N633FDEY5COJR8F9EU8GRFMLX9S1S	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:15 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:15 GMT 2012			21DFQ0ONNVRHOB4NRT7RF76O6LZULK	A2BLGVW3OGZJVU	Submitted	Tue Apr 03 14:55:36 GMT 2012	Tue Apr 03 14:55:55 GMT 2012	Sun Apr 08 07:55:55 PDT 2012				19	0% (0/0)	0% (0/0)	0% (0/0)	465	Canada	61	Given the sources for this estimate&#44it could be argued that it does not accurately reflect the cost of diabetes for	Canada	0	ORG	Categpory2		
2N633FDEY5COJR8F9EU8GRFMLX9S1S	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:15 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:15 GMT 2012			276RSQV66RLP49G2ZANAZKI7DZPC4R	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 14:03:03 GMT 2012	Tue Apr 03 14:03:21 GMT 2012	Sun Apr 08 07:03:21 PDT 2012				18	0% (0/0)	0% (0/0)	0% (0/0)	465	Canada	61	Given the sources for this estimate&#44it could be argued that it does not accurately reflect the cost of diabetes for	Canada	0	ORG	Categpory2		
2N633FDEY5COJR8F9EU8GRFMLX9S1S	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:15 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:15 GMT 2012			2YRFYQS1CSTMB6KQV7VIG1EZOZ9LOW	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 14:39:51 GMT 2012	Tue Apr 03 14:40:00 GMT 2012	Sun Apr 08 07:40:00 PDT 2012				9	0% (0/0)	0% (0/0)	0% (0/0)	465	Canada	61	Given the sources for this estimate&#44it could be argued that it does not accurately reflect the cost of diabetes for	Canada	0	ORG	Categpory2		
2Z2MN9U8P9Y3VKJVFXUSYYIN9A8EV3	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:29 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:29 GMT 2012			21JLFQ0ONNVR4S7G6O5GVB77Y64KTV	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:12:12 GMT 2012	Tue Apr 03 13:12:29 GMT 2012	Sun Apr 08 06:12:29 PDT 2012				17	0% (0/0)	0% (0/0)	0% (0/0)	248	China	33	Boxwood&#44mahogany&#44or bamboo screens&#44chairs&#44and chests with elaborately carved designs re-create the atmosphere of old	China	0	DOT	Category3		
2Z2MN9U8P9Y3VKJVFXUSYYIN9A8EV3	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:29 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:29 GMT 2012			24DF395SW6NGO6F25DEJFYF2QBATFR	A1C0X3AM7X75R9	Submitted	Tue Apr 03 15:10:58 GMT 2012	Tue Apr 03 15:11:05 GMT 2012	Sun Apr 08 08:11:05 PDT 2012				7	0% (0/0)	0% (0/0)	0% (0/0)	248	China	33	Boxwood&#44mahogany&#44or bamboo screens&#44chairs&#44and chests with elaborately carved designs re-create the atmosphere of old	China	0	DOT	Categpory2		
2Z2MN9U8P9Y3VKJVFXUSYYIN9A8EV3	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:29 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:29 GMT 2012			2TX1Y7QEOZFYDJOBA8DOJXRE3GZHEM	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 15:09:15 GMT 2012	Tue Apr 03 15:09:23 GMT 2012	Sun Apr 08 08:09:23 PDT 2012				8	0% (0/0)	0% (0/0)	0% (0/0)	248	China	33	Boxwood&#44mahogany&#44or bamboo screens&#44chairs&#44and chests with elaborately carved designs re-create the atmosphere of old	China	0	DOT	Category1		
2TYJ2D21O3W5K8NI74JI6KYFYC6E8X	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:15 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:15 GMT 2012			2BC274J79KQWTSVMMLLXJCD5G86GI6	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:02:15 GMT 2012	Tue Apr 03 13:02:26 GMT 2012	Sun Apr 08 06:02:26 PDT 2012				11	0% (0/0)	0% (0/0)	0% (0/0)	466	China	61	2 )	China	's offer to exile him was old news .	ORG	Categpory2		
2TYJ2D21O3W5K8NI74JI6KYFYC6E8X	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:15 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:15 GMT 2012			2CFJKM05BMJTH8LVKVKPDRA83GNIDV	AZQZ31OWH88HI	Submitted	Tue Apr 03 12:45:55 GMT 2012	Tue Apr 03 12:46:06 GMT 2012	Sun Apr 08 05:46:06 PDT 2012				11	0% (0/0)	0% (0/0)	0% (0/0)	466	China	61	2 )	China	's offer to exile him was old news .	ORG	Categpory2		
2TYJ2D21O3W5K8NI74JI6KYFYC6E8X	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:15 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:15 GMT 2012			2KL2D5NQYN5FQHNIYKKYQNCX9ND6A7	AWRAXV1RIYR0M	Submitted	Tue Apr 03 14:19:12 GMT 2012	Tue Apr 03 14:19:16 GMT 2012	Sun Apr 08 07:19:16 PDT 2012				4	0% (0/0)	0% (0/0)	0% (0/0)	466	China	61	2 )	China	's offer to exile him was old news .	ORG	Categpory2		
21K74J79KQW6OZA3O9OFGD4663THJ1	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:29 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:29 GMT 2012			28H36XBAT2D5AHLMNUUQ4JG64A2400	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 14:57:42 GMT 2012	Tue Apr 03 14:57:49 GMT 2012	Sun Apr 08 07:57:49 PDT 2012				7	0% (0/0)	0% (0/0)	0% (0/0)	249	England	33	Once it was known that the attack had been repelled&#44a gift of wine was sent out to Nelson (	England	was&#44after all&#44an important wine market ) and a street was named Calle de Horacio Nelson in his honor !	DOT	Category1		
21K74J79KQW6OZA3O9OFGD4663THJ1	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:29 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:29 GMT 2012			2N52AC9KSSZVKOPPMKLUOQOZRZI1JB	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:31:16 GMT 2012	Tue Apr 03 13:31:42 GMT 2012	Sun Apr 08 06:31:42 PDT 2012				26	0% (0/0)	0% (0/0)	0% (0/0)	249	England	33	Once it was known that the attack had been repelled&#44a gift of wine was sent out to Nelson (	England	was&#44after all&#44an important wine market ) and a street was named Calle de Horacio Nelson in his honor !	DOT	Categpory2		
21K74J79KQW6OZA3O9OFGD4663THJ1	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:29 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:29 GMT 2012			2ZVTVOK5UFJ5OPUPW3QF2QS2N3H852	A19Z3QI5E7N2GD	Submitted	Tue Apr 03 12:33:00 GMT 2012	Tue Apr 03 12:33:22 GMT 2012	Sun Apr 08 05:33:22 PDT 2012				22	0% (0/0)	0% (0/0)	0% (0/0)	249	England	33	Once it was known that the attack had been repelled&#44a gift of wine was sent out to Nelson (	England	was&#44after all&#44an important wine market ) and a street was named Calle de Horacio Nelson in his honor !	DOT	Category1		
25KL92HECWA6KULNUR60GP5L6G7JIV	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:15 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:15 GMT 2012			22EEZZ2MIKMNWLVORDU8XWWYTEJ7OM	AZQZ31OWH88HI	Submitted	Tue Apr 03 12:44:55 GMT 2012	Tue Apr 03 12:45:01 GMT 2012	Sun Apr 08 05:45:01 PDT 2012				6	0% (0/0)	0% (0/0)	0% (0/0)	467	England	61	In 1703 &#44	England	struck a deal&#44the Methuen Treaty&#44which got Portugal to ally itself with England and Holland against the Catholic powers .	ORG	Categpory2		
25KL92HECWA6KULNUR60GP5L6G7JIV	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:15 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:15 GMT 2012			2TNCNHMVHVKC6RO02HY4N79L189245	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:48:59 GMT 2012	Tue Apr 03 13:49:14 GMT 2012	Sun Apr 08 06:49:14 PDT 2012				15	0% (0/0)	0% (0/0)	0% (0/0)	467	England	61	In 1703 &#44	England	struck a deal&#44the Methuen Treaty&#44which got Portugal to ally itself with England and Holland against the Catholic powers .	ORG	Categpory2		
25KL92HECWA6KULNUR60GP5L6G7JIV	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:15 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:15 GMT 2012			2UET6YTWX4H34TCAMS09KI6JU25X24	A1C0X3AM7X75R9	Submitted	Tue Apr 03 13:04:10 GMT 2012	Tue Apr 03 13:04:18 GMT 2012	Sun Apr 08 06:04:18 PDT 2012				8	0% (0/0)	0% (0/0)	0% (0/0)	467	England	61	In 1703 &#44	England	struck a deal&#44the Methuen Treaty&#44which got Portugal to ally itself with England and Holland against the Catholic powers .	ORG	Categpory2		
2ORKQW618N46HO2BVJWXGETOMJ1OMZ	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:16 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:16 GMT 2012			25H9746OQ1SNDHUPOMR55QKDY353ND	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:50:22 GMT 2012	Tue Apr 03 13:51:10 GMT 2012	Sun Apr 08 06:51:10 PDT 2012				48	0% (0/0)	0% (0/0)	0% (0/0)	468	Afghanistan	62	But the President 's senior advisers saw the al Qaeda problem as part of a puzzle that could not be assembled without filling in the pieces for	Afghanistan	and Pakistan .	DOT	Categpory2		
2ORKQW618N46HO2BVJWXGETOMJ1OMZ	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:16 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:16 GMT 2012			2IQ1THV8ER9YVKAJ01QSQ5KGS3SP24	A1BHMDRWW9ZYSO	Submitted	Tue Apr 03 12:44:30 GMT 2012	Tue Apr 03 12:44:42 GMT 2012	Sun Apr 08 05:44:42 PDT 2012				12	0% (0/0)	0% (0/0)	0% (0/0)	468	Afghanistan	62	But the President 's senior advisers saw the al Qaeda problem as part of a puzzle that could not be assembled without filling in the pieces for	Afghanistan	and Pakistan .	DOT	Categpory2		
2ORKQW618N46HO2BVJWXGETOMJ1OMZ	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:16 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:16 GMT 2012			2SUKYEPLSP757C95EYUOEHQF17VQW2	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 14:40:16 GMT 2012	Tue Apr 03 14:40:32 GMT 2012	Sun Apr 08 07:40:32 PDT 2012				16	0% (0/0)	0% (0/0)	0% (0/0)	468	Afghanistan	62	But the President 's senior advisers saw the al Qaeda problem as part of a puzzle that could not be assembled without filling in the pieces for	Afghanistan	and Pakistan .	DOT	Category3		
25F7H57DZKPF1V1FVW4M65L9R02C20	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:29 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:29 GMT 2012			259VKCJ011K2UV66RZHWA18OFHO8AE	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:00:49 GMT 2012	Tue Apr 03 13:01:03 GMT 2012	Sun Apr 08 06:01:03 PDT 2012				14	0% (0/0)	0% (0/0)	0% (0/0)	250	America	33	I have no idea about what he plans&#44but I have the awful feeling that he may have used me for a green card and for a way to keep his children in	America	0	LOC	Category1		
25F7H57DZKPF1V1FVW4M65L9R02C20	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:29 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:29 GMT 2012			2AGUQIHPCGJ20TONLBWXL0JQ04Q17C	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 14:12:22 GMT 2012	Tue Apr 03 14:12:29 GMT 2012	Sun Apr 08 07:12:29 PDT 2012				7	0% (0/0)	0% (0/0)	0% (0/0)	250	America	33	I have no idea about what he plans&#44but I have the awful feeling that he may have used me for a green card and for a way to keep his children in	America	0	LOC	Category1		
25F7H57DZKPF1V1FVW4M65L9R02C20	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:29 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:29 GMT 2012			2OFLVWJ5OPB0LM3YQDDWF7EQK5U3VF	A1BHMDRWW9ZYSO	Submitted	Tue Apr 03 12:47:27 GMT 2012	Tue Apr 03 12:47:33 GMT 2012	Sun Apr 08 05:47:33 PDT 2012				6	0% (0/0)	0% (0/0)	0% (0/0)	250	America	33	I have no idea about what he plans&#44but I have the awful feeling that he may have used me for a green card and for a way to keep his children in	America	0	LOC	Category1		
21KJE1M7PKK98IJ56E1C44L06GZYR8	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:16 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:16 GMT 2012			2C2ESCWY2AOOP79LWVFOKQSDXIV11K	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 14:40:47 GMT 2012	Tue Apr 03 14:40:52 GMT 2012	Sun Apr 08 07:40:52 PDT 2012				5	0% (0/0)	0% (0/0)	0% (0/0)	469	China	62	&#34 Such practices are totally forbidden in	China	0	DOT	Category1		
21KJE1M7PKK98IJ56E1C44L06GZYR8	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:16 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:16 GMT 2012			2LW9F9SSSHX1OABMA8WH9F8KF0TUY2	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:52:36 GMT 2012	Tue Apr 03 13:52:50 GMT 2012	Sun Apr 08 06:52:50 PDT 2012				14	0% (0/0)	0% (0/0)	0% (0/0)	469	China	62	&#34 Such practices are totally forbidden in	China	0	DOT	Category1		
