HITId	WorkTimeInSeconds	Input.globalindex	Input.lemma	Input.lemmaindex	Input.lleftcontext	Input.lheadword	Input.lrightcontext	Input.gs_expert	Answer.Category
25KL92HECWA6KULNUR60GP5LFV3IJT	87	33	damage	4	This suggests that this agent can prevent oxidative stress induced RPE	damage	0	RES	Categpory2
25KL92HECWA6KULNUR60GP5LFV3IJT	6	33	damage	4	This suggests that this agent can prevent oxidative stress induced RPE	damage	0	RES	Categpory2
25KL92HECWA6KULNUR60GP5LFV3IJT	6	33	damage	4	This suggests that this agent can prevent oxidative stress induced RPE	damage	0	RES	Categpory2
25KL92HECWA6KULNUR60GP5LFV3IJT	8	33	damage	4	This suggests that this agent can prevent oxidative stress induced RPE	damage	0	RES	Categpory2
24RU8P9Y38TWJO52A9PIQ0JUSMXYHA	5	226	damage	26	The cathedral built in her honor can no longer be used because of structural	damage	&#44 but a new one was built in the early 1970 s .	RES	Categpory2
24RU8P9Y38TWJO52A9PIQ0JUSMXYHA	7	226	damage	26	The cathedral built in her honor can no longer be used because of structural	damage	&#44 but a new one was built in the early 1970 s .	RES	Categpory2
24RU8P9Y38TWJO52A9PIQ0JUSMXYHA	11	226	damage	26	The cathedral built in her honor can no longer be used because of structural	damage	&#44 but a new one was built in the early 1970 s .	RES	Categpory2
24RU8P9Y38TWJO52A9PIQ0JUSMXYHA	5	226	damage	26	The cathedral built in her honor can no longer be used because of structural	damage	&#44 but a new one was built in the early 1970 s .	RES	Categpory2
24RU8P9Y38TWJO52A9PIQ0JUSMXYHA	74	226	damage	26	The cathedral built in her honor can no longer be used because of structural	damage	&#44 but a new one was built in the early 1970 s .	RES	Categpory2
26YFL6VCPWZ9EE0V03M1W7SOLJ38NF	6	34	discount	4	The gas station nearest our campus has just announced a policy of senior citizen	discounts	on Wednesday afternoons .	RES	Categpory2
26YFL6VCPWZ9EE0V03M1W7SOLJ38NF	5	34	discount	4	The gas station nearest our campus has just announced a policy of senior citizen	discounts	on Wednesday afternoons .	RES	Categpory2
26YFL6VCPWZ9EE0V03M1W7SOLJ38NF	72	34	discount	4	The gas station nearest our campus has just announced a policy of senior citizen	discounts	on Wednesday afternoons .	RES	Categpory2
26YFL6VCPWZ9EE0V03M1W7SOLJ38NF	7	34	discount	4	The gas station nearest our campus has just announced a policy of senior citizen	discounts	on Wednesday afternoons .	RES	Categpory2
26YFL6VCPWZ9EE0V03M1W7SOLJ38NF	28	34	discount	4	The gas station nearest our campus has just announced a policy of senior citizen	discounts	on Wednesday afternoons .	RES	Category3
2W342J1LY58BUTULIX7FOHD2O4P5QX	54	227	discount	26	The second part is empirical and discusses various welfare aspects of selecting	discount	levels for First- Class Mail in the United States .	PROC	Categpory2
2W342J1LY58BUTULIX7FOHD2O4P5QX	19	227	discount	26	The second part is empirical and discusses various welfare aspects of selecting	discount	levels for First- Class Mail in the United States .	PROC	Category3
2W342J1LY58BUTULIX7FOHD2O4P5QX	17	227	discount	26	The second part is empirical and discusses various welfare aspects of selecting	discount	levels for First- Class Mail in the United States .	PROC	Category1
2W342J1LY58BUTULIX7FOHD2O4P5QX	7	227	discount	26	The second part is empirical and discusses various welfare aspects of selecting	discount	levels for First- Class Mail in the United States .	PROC	Categpory2
2W342J1LY58BUTULIX7FOHD2O4P5QX	73	227	discount	26	The second part is empirical and discusses various welfare aspects of selecting	discount	levels for First- Class Mail in the United States .	PROC	Categpory2
2V5LVWJ5OPB0LM3YQDDWF7EQR0CV3Q	8	35	illustration	4	In the chapter on Typography&#44information that appears in an	illustration	( p . 730 ) is somewhat misleading&#44for the inference is that small capitals are the same height as x-high letters of a given font .	RES	Categpory2
2V5LVWJ5OPB0LM3YQDDWF7EQR0CV3Q	4	35	illustration	4	In the chapter on Typography&#44information that appears in an	illustration	( p . 730 ) is somewhat misleading&#44for the inference is that small capitals are the same height as x-high letters of a given font .	RES	Categpory2
2V5LVWJ5OPB0LM3YQDDWF7EQR0CV3Q	70	35	illustration	4	In the chapter on Typography&#44information that appears in an	illustration	( p . 730 ) is somewhat misleading&#44for the inference is that small capitals are the same height as x-high letters of a given font .	RES	Category1
2V5LVWJ5OPB0LM3YQDDWF7EQR0CV3Q	4	35	illustration	4	In the chapter on Typography&#44information that appears in an	illustration	( p . 730 ) is somewhat misleading&#44for the inference is that small capitals are the same height as x-high letters of a given font .	RES	Categpory2
2V5LVWJ5OPB0LM3YQDDWF7EQR0CV3Q	9	35	illustration	4	In the chapter on Typography&#44information that appears in an	illustration	( p . 730 ) is somewhat misleading&#44for the inference is that small capitals are the same height as x-high letters of a given font .	RES	Categpory2
27D66RLPHIT34MJ9DZ966NJRK7HG8F	131	228	illustration	26	The most absorbing sections chart the struggle to power with a variety of	illustrations	: countless maps&#44evocative photos of both torture victims and triumphal scenes&#44and assorted personal memorabilia from passports to bloodstained clothes .	RES	Categpory2
27D66RLPHIT34MJ9DZ966NJRK7HG8F	11	228	illustration	26	The most absorbing sections chart the struggle to power with a variety of	illustrations	: countless maps&#44evocative photos of both torture victims and triumphal scenes&#44and assorted personal memorabilia from passports to bloodstained clothes .	RES	Categpory2
27D66RLPHIT34MJ9DZ966NJRK7HG8F	108	228	illustration	26	The most absorbing sections chart the struggle to power with a variety of	illustrations	: countless maps&#44evocative photos of both torture victims and triumphal scenes&#44and assorted personal memorabilia from passports to bloodstained clothes .	RES	Categpory2
27D66RLPHIT34MJ9DZ966NJRK7HG8F	4	228	illustration	26	The most absorbing sections chart the struggle to power with a variety of	illustrations	: countless maps&#44evocative photos of both torture victims and triumphal scenes&#44and assorted personal memorabilia from passports to bloodstained clothes .	RES	Categpory2
27D66RLPHIT34MJ9DZ966NJRK7HG8F	51	228	illustration	26	The most absorbing sections chart the struggle to power with a variety of	illustrations	: countless maps&#44evocative photos of both torture victims and triumphal scenes&#44and assorted personal memorabilia from passports to bloodstained clothes .	RES	Categpory2
2P1VCNHMVHVKZAN0JZT78J7A2W631A	18	36	imitation	4	They have spawned a dozen	imitation	groups-- Spiced Girls&#44SpicE Girls&#44Nice 'n' Spicey&#44Five Spice Girls&#44among others--who do nothing but perform Spice Girls songs while wearing Spice Girls clothes .	DOT	Category3
2P1VCNHMVHVKZAN0JZT78J7A2W631A	92	36	imitation	4	They have spawned a dozen	imitation	groups-- Spiced Girls&#44SpicE Girls&#44Nice 'n' Spicey&#44Five Spice Girls&#44among others--who do nothing but perform Spice Girls songs while wearing Spice Girls clothes .	DOT	Categpory2
2P1VCNHMVHVKZAN0JZT78J7A2W631A	17	36	imitation	4	They have spawned a dozen	imitation	groups-- Spiced Girls&#44SpicE Girls&#44Nice 'n' Spicey&#44Five Spice Girls&#44among others--who do nothing but perform Spice Girls songs while wearing Spice Girls clothes .	DOT	Category1
2P1VCNHMVHVKZAN0JZT78J7A2W631A	26	36	imitation	4	They have spawned a dozen	imitation	groups-- Spiced Girls&#44SpicE Girls&#44Nice 'n' Spicey&#44Five Spice Girls&#44among others--who do nothing but perform Spice Girls songs while wearing Spice Girls clothes .	DOT	Categpory2
2P1VCNHMVHVKZAN0JZT78J7A2W631A	5	36	imitation	4	They have spawned a dozen	imitation	groups-- Spiced Girls&#44SpicE Girls&#44Nice 'n' Spicey&#44Five Spice Girls&#44among others--who do nothing but perform Spice Girls songs while wearing Spice Girls clothes .	DOT	Categpory2
2BGT3DHJHP4B047FMDZRWX9YLMCV2F	12	229	instruction	26	When the balloonist yells perfectly reasonable	instructions	to his would-be helpers in the field&#44they all ignore him because he appears incompetent .	PROC	Categpory2
2BGT3DHJHP4B047FMDZRWX9YLMCV2F	85	229	instruction	26	When the balloonist yells perfectly reasonable	instructions	to his would-be helpers in the field&#44they all ignore him because he appears incompetent .	PROC	Category1
2BGT3DHJHP4B047FMDZRWX9YLMCV2F	9	229	instruction	26	When the balloonist yells perfectly reasonable	instructions	to his would-be helpers in the field&#44they all ignore him because he appears incompetent .	PROC	Categpory2
2BGT3DHJHP4B047FMDZRWX9YLMCV2F	35	229	instruction	26	When the balloonist yells perfectly reasonable	instructions	to his would-be helpers in the field&#44they all ignore him because he appears incompetent .	PROC	Categpory2
2BGT3DHJHP4B047FMDZRWX9YLMCV2F	5	229	instruction	26	When the balloonist yells perfectly reasonable	instructions	to his would-be helpers in the field&#44they all ignore him because he appears incompetent .	PROC	Category1
2QFBNVP3TVOKSL2INGP7UEO0X40307	88	230	purchase	26	Tourists from outside the EU will be refunded the IVA they pay on	purchases	above a minimum of 15&#44000 ptas ( a 90 . 15 ) or US $ 100 in stores where they see the TAX FREE SHOPPING logo .	RES	Category1
2QFBNVP3TVOKSL2INGP7UEO0X40307	4	230	purchase	26	Tourists from outside the EU will be refunded the IVA they pay on	purchases	above a minimum of 15&#44000 ptas ( a 90 . 15 ) or US $ 100 in stores where they see the TAX FREE SHOPPING logo .	RES	Category1
2QFBNVP3TVOKSL2INGP7UEO0X40307	4	230	purchase	26	Tourists from outside the EU will be refunded the IVA they pay on	purchases	above a minimum of 15&#44000 ptas ( a 90 . 15 ) or US $ 100 in stores where they see the TAX FREE SHOPPING logo .	RES	Categpory2
2QFBNVP3TVOKSL2INGP7UEO0X40307	8	230	purchase	26	Tourists from outside the EU will be refunded the IVA they pay on	purchases	above a minimum of 15&#44000 ptas ( a 90 . 15 ) or US $ 100 in stores where they see the TAX FREE SHOPPING logo .	RES	Categpory2
2QFBNVP3TVOKSL2INGP7UEO0X40307	4	230	purchase	26	Tourists from outside the EU will be refunded the IVA they pay on	purchases	above a minimum of 15&#44000 ptas ( a 90 . 15 ) or US $ 100 in stores where they see the TAX FREE SHOPPING logo .	RES	Categpory2
2X7GSNTL0XULE7ASTYUMQDX6XVH0MK	16	37	instruction	4	Briefly&#44GBV-C RNA was extracted from plasma using the Qiagen Viral RNA Mini Kit ( Qiagen&#44Valencia&#44California&#44United States ) according to the manufacturer 's	instructions	0	RES	Categpory2
2X7GSNTL0XULE7ASTYUMQDX6XVH0MK	6	37	instruction	4	Briefly&#44GBV-C RNA was extracted from plasma using the Qiagen Viral RNA Mini Kit ( Qiagen&#44Valencia&#44California&#44United States ) according to the manufacturer 's	instructions	0	RES	Categpory2
2X7GSNTL0XULE7ASTYUMQDX6XVH0MK	72	37	instruction	4	Briefly&#44GBV-C RNA was extracted from plasma using the Qiagen Viral RNA Mini Kit ( Qiagen&#44Valencia&#44California&#44United States ) according to the manufacturer 's	instructions	0	RES	Categpory2
2X7GSNTL0XULE7ASTYUMQDX6XVH0MK	91	37	instruction	4	Briefly&#44GBV-C RNA was extracted from plasma using the Qiagen Viral RNA Mini Kit ( Qiagen&#44Valencia&#44California&#44United States ) according to the manufacturer 's	instructions	0	RES	Categpory2
2X7GSNTL0XULE7ASTYUMQDX6XVH0MK	15	37	instruction	4	Briefly&#44GBV-C RNA was extracted from plasma using the Qiagen Viral RNA Mini Kit ( Qiagen&#44Valencia&#44California&#44United States ) according to the manufacturer 's	instructions	0	RES	Categpory2
2Q2SSZVXX2Q4SLHJ83PGRIW25YIO6O	6	38	invention	4	Is he at the nexus of a right-wing conspiracy ? Or is this alleged right-wing conspiracy an	invention	of a left-wing conspiracy ?	RES	Categpory2
2Q2SSZVXX2Q4SLHJ83PGRIW25YIO6O	13	38	invention	4	Is he at the nexus of a right-wing conspiracy ? Or is this alleged right-wing conspiracy an	invention	of a left-wing conspiracy ?	RES	Categpory2
2Q2SSZVXX2Q4SLHJ83PGRIW25YIO6O	17	38	invention	4	Is he at the nexus of a right-wing conspiracy ? Or is this alleged right-wing conspiracy an	invention	of a left-wing conspiracy ?	RES	Category1
2Q2SSZVXX2Q4SLHJ83PGRIW25YIO6O	9	38	invention	4	Is he at the nexus of a right-wing conspiracy ? Or is this alleged right-wing conspiracy an	invention	of a left-wing conspiracy ?	RES	Categpory2
2Q2SSZVXX2Q4SLHJ83PGRIW25YIO6O	93	38	invention	4	Is he at the nexus of a right-wing conspiracy ? Or is this alleged right-wing conspiracy an	invention	of a left-wing conspiracy ?	RES	Category1
2Z5MHGYQ4J3NX2TAX16FSYYJB73ANL	83	231	reference	26	Even if Americans read his books&#44they do n't know much about him&#44and in any case&#44the current scandal is much too convoluted&#44with all its	references	to a previous scandal 12 years ago&#44to generate much coverage here .	RES	Categpory2
2Z5MHGYQ4J3NX2TAX16FSYYJB73ANL	30	231	reference	26	Even if Americans read his books&#44they do n't know much about him&#44and in any case&#44the current scandal is much too convoluted&#44with all its	references	to a previous scandal 12 years ago&#44to generate much coverage here .	RES	Categpory2
2Z5MHGYQ4J3NX2TAX16FSYYJB73ANL	4	231	reference	26	Even if Americans read his books&#44they do n't know much about him&#44and in any case&#44the current scandal is much too convoluted&#44with all its	references	to a previous scandal 12 years ago&#44to generate much coverage here .	RES	Categpory2
2Z5MHGYQ4J3NX2TAX16FSYYJB73ANL	40	231	reference	26	Even if Americans read his books&#44they do n't know much about him&#44and in any case&#44the current scandal is much too convoluted&#44with all its	references	to a previous scandal 12 years ago&#44to generate much coverage here .	RES	Category3
2Z5MHGYQ4J3NX2TAX16FSYYJB73ANL	25	231	reference	26	Even if Americans read his books&#44they do n't know much about him&#44and in any case&#44the current scandal is much too convoluted&#44with all its	references	to a previous scandal 12 years ago&#44to generate much coverage here .	RES	Categpory2
2HXK0COK2JE19YCJ2OCR06O0SIALSQ	5	39	reference	4	This apparent	reference	to Lewinsky is the only substantive addition to the second part of the document .	RES	Category1
2HXK0COK2JE19YCJ2OCR06O0SIALSQ	7	39	reference	4	This apparent	reference	to Lewinsky is the only substantive addition to the second part of the document .	RES	Categpory2
2HXK0COK2JE19YCJ2OCR06O0SIALSQ	4	39	reference	4	This apparent	reference	to Lewinsky is the only substantive addition to the second part of the document .	RES	Categpory2
2HXK0COK2JE19YCJ2OCR06O0SIALSQ	67	39	reference	4	This apparent	reference	to Lewinsky is the only substantive addition to the second part of the document .	RES	Category1
2HXK0COK2JE19YCJ2OCR06O0SIALSQ	7	39	reference	4	This apparent	reference	to Lewinsky is the only substantive addition to the second part of the document .	RES	Categpory2
2A30XULRGNTB6U9LVCWFT7N7KQR5RY	55	232	acquisition	27	What other	acquisition	might serve your high economic and social status ?	DOT	Category1
2A30XULRGNTB6U9LVCWFT7N7KQR5RY	99	232	acquisition	27	What other	acquisition	might serve your high economic and social status ?	DOT	Category1
2A30XULRGNTB6U9LVCWFT7N7KQR5RY	11	232	acquisition	27	What other	acquisition	might serve your high economic and social status ?	DOT	Category3
